(30069,'W','UIC-Halsted (Forest Pk-bound)','UIC-Halsted','UIC-Halsted (Blue Line)',40350,22,False,True,False),
(30068,'E','UIC-Halsted (OHare-bound)','UIC-Halsted','UIC-Halsted (Blue Line)',40350,22,False,True,False),
(30093,'W','Racine (Forest Pk-bound)','Racine','Racine (Blue Line)',40470,23,False,True,False),
(30092,'E','Racine (OHare-bound)','Racine','Racine (Blue Line)',40470,23,False,True,False),
(30287,'N','Montrose (Kimball-bound)','Montrose','Montrose (Brown Line)',41500,6,False,False,False),
(30288,'S','Montrose (Loop-bound)','Montrose','Montrose (Brown Line)',41500,6,False,False,False),
(30184,'W','Halsted/63rd (Ashland-bound)','Halsted','Halsted (Green Line)',40940,26,False,False,True),
(30183,'E','Halsted/63rd (Harlem-bound)','Halsted','Halsted (Green Line)',40940,26,False,False,True),
(30158,'W','Illinois Medical District (Forest Pk-bound)','Illinois Medical District','Illinois Medical District (Blue Line)',40810,24,False,True,False),
(30157,'E','Illinois Medical District (OHare-bound)','Illinois Medical District','Illinois Medical District (Blue Line)',40810,24,False,True,False),
(30056,'E','Ashland/63rd (Harlem-bound)','Ashland/63rd','Ashland/63rd (Green Line)',40290,27,False,False,True),
(30057,'W','Ashland/63rd (Terminal arrival)','Ashland/63rd','Ashland/63rd (Green Line)',40290,27,False,False,True),
(30042,'E','Western (Forest Pk Branch) (OHare-bound)','Western/Forest Pk Branch','Western (Blue Line - Forest Park Branch)',40220,25,False,True,False),
(30043,'W','Western (Forest Pk Branch) (Forest Pk-bound)','Western/Forest Pk Branch','Western (Blue Line - Forest Park Branch)',40220,25,False,True,False),
(30253,'N','Paulina (Kimball-bound)','Paulina','Paulina (Brown Line)',41310,9,False,False,False),
(30254,'S','Paulina (Loop-bound)','Paulina','Paulina (Brown Line)',41310,9,False,False,False),
(30049,'W','Kedzie-Homan (Forest Pk-bound)','Kedzie-Homan','Kedzie-Homan (Blue Line)',40250,26,False,True,False),
(30048,'E','Kedzie-Homan (OHare-bound)','Kedzie-Homan','Kedzie-Homan (Blue Line)',40250,26,False,True,False),
(30180,'W','Pulaski (Forest Pk-bound)','Pulaski','Pulaski (Blue Line)',40920,27,False,True,False),
(30179,'E','Pulaski (OHare-bound)','Pulaski','Pulaski (Blue Line)',40920,27,False,True,False),
(30195,'N','Rockwell (Kimball-bound)','Rockwell','Rockwell (Brown Line)',41010,3,False,False,False),
(30196,'S','Rockwell (Loop-bound)','Rockwell','Rockwell (Brown Line)',41010,3,False,False,False),
(30188,'W','Cicero (Forest Pk-bound)','Cicero','Cicero (Blue Line)',40970,28,False,True,False),
(30187,'E','Cicero (OHare-bound)','Cicero','Cicero (Blue Line)',40970,28,False,True,False),
(30155,'N','Sedgwick (Kimball-Linden-bound)','Sedgwick','Sedgwick (Brown & Purple Lines)',40800,17,False,False,False),
(30156,'S','Sedgwick (Loop-bound)','Sedgwick','Sedgwick (Brown & Purple Lines)',40800,17,False,False,False),
(30070,'N','Southport (Kimball-bound)','Southport','Southport (Brown Line)',40360,10,False,False,False),
(30071,'S','Southport (Loop-bound)','Southport','Southport (Brown Line)',40360,10,False,False,False),
(30002,'W','Austin (Forest Pk-bound)','Austin','Austin (Blue Line)',40010,29,False,True,False),
(30001,'E','Austin (OHare-bound)','Austin','Austin (Blue Line)',40010,29,False,True,False),
(30035,'W','Oak Park (Forest Pk-bound)','Oak Park','Oak Park (Blue Line)',40180,30,False,True,False),
(30034,'E','Oak Park (OHare-bound)','Oak Park','Oak Park (Blue Line)',40180,30,False,True,False),
(30231,'N','Wellington (Kimball-Linden-bound)','Wellington','Wellington (Brown & Purple Lines)',41210,12,False,False,False),
(30232,'S','Wellington (Loop-bound)','Wellington','Wellington (Brown & Purple Lines)',41210,12,False,False,False),
(30283,'N','Western (Kimball-bound)','Western','Western (Brown Line)',41480,4,False,False,False),
(30284,'S','Western (Loop-bound)','Western','Western (Brown Line)',41480,4,False,False,False),
(30189,'E','Harlem (Forest Pk Branch) (OHare-bound)','Harlem','Harlem (Blue Line - Forest Park Branch)',40980,31,False,True,False),
(30190,'W','Harlem (Forest Pk Branch) (Terminal arrival)','Harlem','Harlem (Blue Line - Forest Park Branch)',40980,31,False,True,False),
(30076,'E','Forest Park (OHare-bound)','Forest Park','Forest Park (Blue Line)',40390,32,False,True,False),
(30077,'W','Forest Park (Terminal Arrival)','Forest Park','Forest Park (Blue Line)',40390,32,False,True,False)
